Source.Name,Game Completed Date,Team,Outcome,Task Completed,All Tasks Completed,Murdered,Game Length,Ejected,Sabotages Fixed,Time To Completed All Tasks,Rank Change,Region/Game Code,,,,,
User24,12/23/2020 at 11:53:46 am EST,Crewmate,Win,6,Yes,Yes,08m 14s,No,0,04m 42s,++,NA / DWOLJF,,,,,
User24,12/21/2020 at 12:22:33 pm EST,Crewmate,Win,9,Yes,No,12m 05s,No,0,08m 00s,++,NA / UIGAKF,,,,,
User24,12/21/2020 at 11:57:24 am EST,Crewmate,Loss,7,No,Yes,07m 11s,No,0,-,---,NA / UIGAKF,,,,,
User24,12/21/2020 at 11:33:27 am EST,Crewmate,Win,9,Yes,No,13m 15s,No,0,09m 48s,++,NA / UIGAKF,,,,,
User24,12/16/2020 at 1:08:13 pm EST,Crewmate,Loss,9,Yes,Yes,03m 57s,No,0,02m 33s,N/A,NA / JRBNTQ,,,,,
User24,12/16/2020 at 1:00:35 pm EST,Crewmate,Win,8,Yes,No,06m 16s,No,0,02m 54s,++,NA / VENGYQ,,,,,
User24,12/15/2020 at 4:24:00 pm EST,Crewmate,Win,8,Yes,Yes,22m 58s,No,0,07m 23s,++,NA / PWJDHF,,,,,
User24,12/15/2020 at 3:59:49 pm EST,Crewmate,Win,8,Yes,No,07m 35s,No,0,05m 50s,++,NA / PWJDHF,,,,,
User24,12/15/2020 at 3:51:03 pm EST,Crewmate,Win,8,Yes,Yes,05m 12s,No,0,02m 55s,++,NA / PWJDHF,,,,,
User24,12/15/2020 at 3:22:13 pm EST,Crewmate,Loss,5,No,No,07m 29s,No,1,-,---,NA / PWJDHF,,,,,
User24,12/15/2020 at 3:13:25 pm EST,Crewmate,Loss,9,Yes,No,09m 33s,No,0,07m 07s,--,NA / PWJDHF,,,,,
User24,12/15/2020 at 3:03:14 pm EST,Crewmate,Win,4,No,Yes,08m 41s,No,1,-,++,NA / PWJDHF,,,,,
User24,12/15/2020 at 2:52:29 pm EST,Crewmate,Win,1,No,Yes,03m 29s,No,1,-,N/A,NA / PWJDHF,,,,,
User24,12/15/2020 at 2:44:42 pm EST,Crewmate,Loss,8,Yes,Yes,12m 05s,No,0,07m 26s,--,NA / PWJDHF,,,,,
User24,12/15/2020 at 1:24:11 pm EST,Crewmate,Win,8,Yes,No,06m 58s,No,0,04m 16s,++,NA / PVQNHF,,,,,
User24,12/15/2020 at 1:12:37 pm EST,Crewmate,Win,4,No,No,03m 47s,No,0,-,N/A,NA / PVQNHF,,,,,
User24,12/15/2020 at 1:07:23 pm EST,Crewmate,Win,7,No,No,05m 03s,No,0,-,++,NA / PVQNHF,,,,,
User24,12/15/2020 at 12:58:37 pm EST,Crewmate,Win,5,No,Yes,07m 46s,No,0,-,++,NA / PVQNHF,,,,,
User25,01/01/2021 at 8:19:02 pm EST,Crewmate,Loss,1,No,Yes,08m 03s,No,0,-,---,NA / DJDSGF,,,,,
User25,01/01/2021 at 8:01:07 pm EST,Crewmate,Win,8,Yes,No,13m 59s,No,0,06m 43s,++,NA / DJDSGF,,,,,
User25,12/07/2020 at 10:24:15 pm EST,Crewmate,Loss,5,No,No,05m 01s,No,1,-,---,NA / XVMZZF,,,,,
User25,12/07/2020 at 10:18:23 pm EST,Crewmate,Loss,6,No,No,07m 48s,No,1,-,---,NA / XVMZZF,,,,,
User25,12/07/2020 at 10:09:31 pm EST,Crewmate,Win,3,No,No,03m 31s,No,0,-,N/A,NA / XVMZZF,,,,,
User25,12/07/2020 at 9:56:46 pm EST,Crewmate,Loss,7,Yes,Yes,11m 49s,No,1,08m 17s,--,NA / IKBYZF,,,,,
User25,12/07/2020 at 9:24:06 pm EST,Crewmate,Win,8,Yes,No,24m 40s,No,0,09m 39s,++,NA / ITURDF,,,,,
User25,12/07/2020 at 8:58:38 pm EST,Crewmate,Win,8,Yes,Yes,10m 34s,No,0,08m 37s,++,NA / ITURDF,,,,,
User25,12/07/2020 at 8:41:00 pm EST,Crewmate,Win,4,No,Yes,07m 41s,No,0,-,++,NA / ITURDF,,,,,
User25,12/07/2020 at 8:30:55 pm EST,Crewmate,Win,8,Yes,Yes,17m 58s,No,0,17m 58s,++,NA / ITURDF,,,,,
User25,12/07/2020 at 8:12:13 pm EST,Crewmate,Win,5,No,Yes,17m 56s,No,0,-,++,NA / ITURDF,,,,,
User25,12/06/2020 at 6:00:08 pm EST,Crewmate,Loss,4,No,Yes,16m 00s,No,0,-,---,Europe / DSYWJF,,,,,
User25,12/06/2020 at 5:42:26 pm EST,Crewmate,Win,2,No,No,04m 15s,No,0,-,N/A,Europe / DSYWJF,,,,,
User25,12/06/2020 at 5:34:55 pm EST,Crewmate,Win,8,Yes,No,20m 10s,No,2,15m 19s,++,Europe / DSYWJF,,,,,
User25,12/05/2020 at 1:57:32 pm EST,Crewmate,Win,7,Yes,Yes,18m 01s,No,0,14m 32s,++,Europe / PRAHIF,,,,,
User25,12/05/2020 at 1:35:25 pm EST,Crewmate,Win,7,Yes,No,19m 07s,No,1,14m 15s,++,Europe / PRAHIF,,,,,
User25,12/05/2020 at 12:56:26 pm EST,Crewmate,Win,2,No,Yes,20m 11s,No,0,-,++,Europe / PRAHIF,,,,,
User25,12/05/2020 at 12:32:25 pm EST,Crewmate,Win,7,Yes,Yes,22m 31s,No,1,17m 13s,++,Europe / PRAHIF,,,,,
User25,12/05/2020 at 12:08:07 pm EST,Crewmate,Loss,2,No,Yes,10m 14s,No,1,-,---,Europe / PRAHIF,,,,,
User25,12/05/2020 at 11:56:24 am EST,Crewmate,Win,5,No,Yes,10m 46s,No,0,-,++,Europe / PRAHIF,,,,,
User25,12/05/2020 at 11:40:47 am EST,Crewmate,Win,7,Yes,No,15m 57s,No,0,15m 55s,++,Europe / PRAHIF,,,,,
User25,12/05/2020 at 11:15:48 am EST,Crewmate,Loss,7,Yes,No,10m 56s,No,0,10m 51s,--,Europe / PRAHIF,,,,,
User25,12/05/2020 at 10:35:23 am EST,Crewmate,Win,7,Yes,Yes,18m 27s,No,0,12m 50s,++,Europe / PRAHIF,,,,,
User25,12/05/2020 at 10:15:54 am EST,Crewmate,Win,7,Yes,Yes,12m 28s,No,0,06m 01s,++,Europe / PRAHIF,,,,,
User25,12/05/2020 at 9:59:47 am EST,Crewmate,Loss,3,No,Yes,06m 17s,No,0,03m 37s,--,Europe / PRAHIF,,,,,
User25,12/05/2020 at 9:25:59 am EST,Crewmate,Loss,3,No,No,10m 37s,No,0,-,---,NA / CGXSUF,,,,,
User25,12/05/2020 at 8:38:16 am EST,Crewmate,Loss,5,No,Yes,07m 34s,No,0,-,---,NA / CGXSUF,,,,,
User25,12/05/2020 at 8:27:44 am EST,Crewmate,Loss,0,No,Yes,03m 29s,No,0,-,N/A,NA / CGXSUF,,,,,
User25,12/05/2020 at 8:22:52 am EST,Crewmate,Win,3,No,No,06m 22s,No,0,-,++,NA / CGXSUF,,,,,
User25,12/05/2020 at 8:13:57 am EST,Crewmate,Win,8,Yes,Yes,14m 33s,No,0,06m 24s,++,NA / CGXSUF,,,,,
User25,12/04/2020 at 11:43:00 pm EST,Crewmate,Loss,2,No,Yes,09m 24s,No,0,-,---,Europe / QFGWWQ,,,,,
User25,12/04/2020 at 11:29:16 pm EST,Crewmate,Loss,2,No,Yes,09m 08s,No,0,-,---,Europe / QFGWWQ,,,,,
User25,12/04/2020 at 10:36:46 pm EST,Crewmate,Win,0,No,No,02m 00s,No,0,-,N/A,Europe / HYOEZF,,,,,
User25,12/04/2020 at 10:32:24 pm EST,Crewmate,Win,1,No,No,00m 43s,No,0,-,N/A,Europe / HYOEZF,,,,,
User25,12/04/2020 at 10:15:06 pm EST,Crewmate,Loss,2,No,Yes,05m 15s,No,0,-,---,Europe / NMXCKF,,,,,
User25,12/04/2020 at 9:30:00 pm EST,Crewmate,Win,8,Yes,No,29m 00s,No,0,14m 07s,++,Europe / DJDIUF,,,,,
User25,12/04/2020 at 8:17:39 pm EST,Crewmate,Loss,3,No,No,11m 47s,No,1,-,---,Europe / DJDIUF,,,,,
User25,12/04/2020 at 8:03:25 pm EST,Crewmate,Loss,6,No,Yes,11m 46s,No,0,-,---,Europe / DJDIUF,,,,,
User25,12/04/2020 at 7:44:36 pm EST,Crewmate,Loss,8,Yes,Yes,16m 27s,No,0,09m 17s,--,Europe / DJDIUF,,,,,
User25,12/04/2020 at 7:09:52 pm EST,Crewmate,Loss,8,Yes,No,17m 43s,No,0,14m 18s,--,Europe / DJDIUF,,,,,
User25,12/04/2020 at 6:48:36 pm EST,Crewmate,Win,2,No,Yes,06m 51s,No,0,-,++,Europe / DJDIUF,,,,,
User25,12/04/2020 at 5:44:23 pm EST,Crewmate,Win,7,Yes,No,18m 17s,No,0,13m 54s,++,Europe / HBCDWQ,,,,,
User25,12/04/2020 at 5:23:43 pm EST,Crewmate,Loss,7,Yes,Yes,19m 35s,No,1,14m 29s,--,Europe / HBCDWQ,,,,,
User25,12/01/2020 at 12:23:35 am EST,Crewmate,Win,0,No,No,10m 20s,No,2,-,N/A,NA / FOISUF,,,,,
User25,12/01/2020 at 12:11:25 am EST,Crewmate,Win,7,Yes,No,14m 32s,No,0,08m 06s,++,NA / FOISUF,,,,,
User25,11/30/2020 at 11:16:32 pm EST,Crewmate,Win,8,Yes,Yes,22m 54s,No,0,15m 24s,++,NA / DOQJHF,,,,,
User25,11/30/2020 at 10:49:55 pm EST,Crewmate,Loss,8,Yes,Yes,23m 08s,No,1,13m 39s,--,NA / DOQJHF,,,,,
User25,11/30/2020 at 10:25:34 pm EST,Crewmate,Loss,8,Yes,No,15m 36s,No,2,09m 14s,--,NA / DOQJHF,,,,,
User25,11/30/2020 at 6:41:25 pm EST,Crewmate,Loss,3,No,Yes,08m 28s,No,0,-,---,NA / JBBBJF,,,,,
User25,11/30/2020 at 6:30:09 pm EST,Crewmate,Loss,3,No,Yes,02m 25s,No,0,-,N/A,NA / JBXRZF,,,,,
User25,11/30/2020 at 6:24:45 pm EST,Crewmate,Loss,2,No,Yes,01m 58s,No,0,-,N/A,NA / ZOMMBF,,,,,
User25,11/29/2020 at 10:33:45 pm EST,Crewmate,Win,1,No,Yes,06m 03s,No,0,-,++,NA / YJBICF,,,,,
User25,11/29/2020 at 10:24:00 pm EST,Crewmate,Loss,2,No,Yes,03m 57s,No,0,-,N/A,NA / MXPBNF,,,,,
User25,11/29/2020 at 10:18:22 pm EST,Crewmate,Win,7,Yes,Yes,09m 51s,No,0,08m 23s,++,NA / MXPBNF,,,,,
User25,11/29/2020 at 10:07:32 pm EST,Crewmate,Win,5,No,No,15m 09s,No,0,-,++,NA / MXPBNF,,,,,
User25,11/29/2020 at 9:34:51 pm EST,Crewmate,Loss,5,No,Yes,09m 31s,No,0,-,---,NA / MXPBNF,,,,,
User25,11/29/2020 at 9:22:58 pm EST,Crewmate,Win,7,Yes,Yes,10m 18s,No,0,04m 04s,++,NA / NZCJFF,,,,,
User25,11/29/2020 at 9:11:05 pm EST,Crewmate,Win,3,No,No,04m 14s,No,1,-,N/A,NA / NZCJFF,,,,,
User25,11/29/2020 at 8:27:20 pm EST,Crewmate,Win,8,Yes,Yes,13m 31s,No,0,07m 09s,++,NA / MSVQUF,,,,,
User25,11/29/2020 at 8:12:06 pm EST,Crewmate,Loss,8,Yes,No,18m 02s,No,0,17m 52s,--,NA / MSVQUF,,,,,
User25,11/29/2020 at 7:51:56 pm EST,Crewmate,Loss,6,No,Yes,10m 31s,No,0,-,---,NA / MSVQUF,,,,,
User25,11/29/2020 at 7:39:03 pm EST,Crewmate,Win,2,No,No,09m 28s,No,0,-,++,NA / MSVQUF,,,,,
User25,11/29/2020 at 7:19:39 pm EST,Crewmate,Loss,8,Yes,No,18m 07s,No,0,11m 31s,--,NA / MSVQUF,,,,,
User25,11/29/2020 at 6:59:36 pm EST,Crewmate,Loss,6,No,No,08m 11s,No,1,-,---,NA / MSVQUF,,,,,
User25,11/29/2020 at 6:45:32 pm EST,Crewmate,Win,8,Yes,Yes,19m 12s,No,0,15m 17s,++,NA / MSVQUF,,,,,
User25,11/29/2020 at 6:25:11 pm EST,Crewmate,Loss,3,No,Yes,08m 15s,No,0,-,---,NA / MSVQUF,,,,,
User25,11/29/2020 at 6:11:17 pm EST,Crewmate,Loss,8,Yes,Yes,11m 32s,No,0,05m 56s,--,NA / MSVQUF,,,,,
User25,11/29/2020 at 5:54:24 pm EST,Crewmate,Win,4,No,Yes,15m 03s,No,0,-,++,NA / MSVQUF,,,,,
User25,11/29/2020 at 5:38:52 pm EST,Crewmate,Loss,8,Yes,Yes,19m 15s,No,1,12m 35s,--,NA / MSVQUF,,,,,
User25,11/29/2020 at 5:14:14 pm EST,Crewmate,Win,8,Yes,Yes,20m 58s,No,1,19m 32s,++,Europe / PEWSHF,,,,,
User25,11/29/2020 at 3:52:43 pm EST,Crewmate,Loss,7,No,No,14m 34s,No,1,-,---,Europe / NZXBDF,,,,,
User25,11/29/2020 at 3:35:37 pm EST,Crewmate,Win,8,Yes,Yes,15m 53s,No,0,15m 34s,++,Europe / NZXBDF,,,,,
User25,11/29/2020 at 3:15:46 pm EST,Crewmate,Win,6,No,No,11m 07s,No,1,-,++,Europe / NZXBDF,,,,,
User25,11/29/2020 at 3:01:09 pm EST,Crewmate,Loss,7,No,Yes,07m 45s,No,0,-,---,Europe / NZXBDF,,,,,
User25,11/29/2020 at 2:49:48 pm EST,Crewmate,Loss,1,No,No,06m 33s,No,0,-,---,Europe / NZXBDF,,,,,
User25,11/29/2020 at 2:42:36 pm EST,Crewmate,Loss,7,Yes,No,12m 44s,No,2,12m 36s,--,Europe / NZXBDF,,,,,
User25,11/29/2020 at 2:26:23 pm EST,Crewmate,Loss,7,Yes,Yes,11m 12s,No,0,10m 59s,--,Europe / NZXBDF,,,,,
User25,11/28/2020 at 4:42:25 pm EST,Crewmate,Loss,3,No,Yes,07m 43s,No,0,-,---,Europe / XSYLFF,,,,,
User25,11/28/2020 at 4:30:31 pm EST,Crewmate,Win,6,Yes,No,09m 03s,No,1,08m 53s,++,Europe / XSYLFF,,,,,
User25,11/28/2020 at 3:02:03 pm EST,Crewmate,Loss,6,No,No,14m 04s,No,0,-,---,Europe / DJCWJF,,,,,
User26,12/31/2020 at 4:40:56 pm EST,Crewmate,Loss,4,No,Yes,15m 02s,No,1,-,---,NA / DQJXIF,,,,,
User26,12/31/2020 at 4:24:44 pm EST,Crewmate,Win,8,Yes,Yes,20m 17s,No,1,05m 14s,++,NA / DQJXIF,,,,,
User26,12/31/2020 at 3:46:07 pm EST,Crewmate,Loss,1,No,No,04m 53s,Yes,0,-,N/A,NA / JHRKDF,,,,,
User26,12/31/2020 at 3:37:39 pm EST,Crewmate,Win,5,No,Yes,14m 29s,No,2,-,++,NA / JHRKDF,,,,,
User26,12/31/2020 at 3:22:13 pm EST,Crewmate,Win,3,No,No,16m 16s,No,1,-,++,NA / JHRKDF,,,,,
User26,12/31/2020 at 2:57:33 pm EST,Crewmate,Loss,4,No,Yes,08m 59s,No,1,-,---,NA / TOKSFF,,,,,
User26,12/30/2020 at 1:14:41 pm EST,Crewmate,Win,6,No,No,07m 06s,No,0,-,++,NA / UCYXDF,,,,,
User26,12/30/2020 at 1:03:16 pm EST,Crewmate,Win,8,Yes,No,13m 13s,No,2,11m 20s,++,NA / UCYXDF,,,,,
User26,12/29/2020 at 8:59:42 pm EST,Crewmate,Loss,0,No,No,08m 46s,No,1,-,N/A,NA / LEOTHF,,,,,
User26,12/29/2020 at 8:48:28 pm EST,Crewmate,Win,2,No,No,11m 33s,No,0,-,++,NA / LEOTHF,,,,,
User26,12/29/2020 at 8:27:24 pm EST,Crewmate,Win,5,No,No,13m 56s,No,1,-,++,NA / LEOTHF,,,,,
User26,12/29/2020 at 8:10:45 pm EST,Crewmate,Win,3,No,No,07m 42s,No,0,-,++,NA / LEOTHF,,,,,
User26,12/29/2020 at 8:00:54 pm EST,Crewmate,Loss,2,No,No,09m 23s,Yes,0,-,---,NA / LEOTHF,,,,,
User26,12/29/2020 at 7:50:23 pm EST,Crewmate,Loss,4,No,Yes,10m 50s,No,0,-,---,NA / LEOTHF,,,,,
User26,12/29/2020 at 7:31:19 pm EST,Crewmate,Win,4,No,No,07m 21s,Yes,1,-,++,NA / MSRQUF,,,,,
User26,12/29/2020 at 7:21:37 pm EST,Crewmate,Win,6,No,No,14m 40s,No,0,-,++,NA / MSRQUF,,,,,
User26,12/28/2020 at 3:30:25 pm EST,Crewmate,Win,6,Yes,No,08m 56s,No,0,08m 20s,++,NA / EXZKIF,,,,,
User26,12/28/2020 at 3:10:23 pm EST,Crewmate,Win,1,No,Yes,12m 44s,No,0,-,++,NA / EXZKIF,,,,,
User26,12/28/2020 at 2:55:06 pm EST,Crewmate,Win,3,No,No,15m 42s,No,1,-,++,NA / EXZKIF,,,,,
User26,12/28/2020 at 2:33:27 pm EST,Crewmate,Loss,4,No,Yes,09m 23s,No,1,-,---,NA / EXZKIF,,,,,
User26,12/28/2020 at 2:19:45 pm EST,Crewmate,Win,7,Yes,Yes,11m 38s,No,0,08m 23s,++,NA / SSHIHF,,,,,
User26,12/28/2020 at 2:07:02 pm EST,Crewmate,Win,7,Yes,No,14m 21s,No,1,06m 52s,++,NA / SSHIHF,,,,,
User27,01/03/2021 at 10:33:37 pm EST,Crewmate,Win,2,No,No,00m 41s,No,0,-,N/A,NA / OQHPMF,,,,,
User27,01/03/2021 at 10:31:28 pm EST,Crewmate,Win,5,Yes,Yes,11m 08s,No,1,04m 46s,++,NA / OQHPMF,,,,,
User27,01/03/2021 at 10:19:41 pm EST,Crewmate,Win,5,Yes,Yes,10m 30s,No,2,10m 30s,++,NA / OQHPMF,,,,,
User27,01/02/2021 at 12:43:51 pm EST,Crewmate,Win,5,Yes,No,07m 53s,No,1,03m 51s,++,NA / LRWEJF,,,,,
User27,01/02/2021 at 12:34:47 pm EST,Crewmate,Loss,5,Yes,Yes,04m 04s,No,0,01m 03s,N/A,NA / LRWEJF,,,,,
User27,01/01/2021 at 3:53:45 pm EST,Crewmate,Win,5,Yes,Yes,06m 39s,No,0,05m 02s,++,NA / PLHUUF,,,,,
User27,01/01/2021 at 3:45:49 pm EST,Crewmate,Win,5,Yes,No,04m 12s,No,0,02m 45s,N/A,NA / PLHUUF,,,,,
User27,01/01/2021 at 2:41:40 pm EST,Crewmate,Win,3,No,Yes,06m 41s,No,4,-,++,NA / LEIHPQ,,,,,
User27,01/01/2021 at 2:34:14 pm EST,Crewmate,Win,3,No,Yes,09m 54s,No,0,02m 45s,++,NA / LEIHPQ,,,,,
User27,12/15/2020 at 3:16:12 pm EST,Crewmate,Win,2,No,No,06m 47s,No,3,-,++,NA / TMCRNF,,,,,
User27,12/15/2020 at 3:08:16 pm EST,Crewmate,Win,2,No,No,04m 16s,No,1,-,N/A,NA / TMCRNF,,,,,
User27,12/15/2020 at 3:01:44 pm EST,Crewmate,Loss,2,No,No,03m 16s,No,1,-,N/A,NA / TMCRNF,,,,,
User27,12/15/2020 at 2:57:16 pm EST,Crewmate,Loss,5,Yes,Yes,06m 35s,No,0,05m 30s,--,NA / TMCRNF,,,,,
User27,12/15/2020 at 2:50:15 pm EST,Crewmate,Loss,5,Yes,Yes,09m 22s,No,1,07m 03s,--,NA / TMCRNF,,,,,
User27,12/15/2020 at 2:39:48 pm EST,Crewmate,Win,5,Yes,No,05m 39s,No,1,01m 46s,++,NA / TMCRNF,,,,,
User27,12/15/2020 at 2:09:32 pm EST,Crewmate,Win,4,No,Yes,01m 58s,No,0,-,N/A,NA / CBNRFF,,,,,
User27,12/12/2020 at 9:45:02 pm EST,Crewmate,Loss,5,No,No,05m 09s,No,1,-,---,NA / GIMURQ,,,,,
User27,12/12/2020 at 9:39:18 pm EST,Crewmate,Loss,6,Yes,Yes,08m 30s,No,2,06m 17s,--,NA / GIMURQ,,,,,
User27,12/12/2020 at 9:23:01 pm EST,Crewmate,Win,6,Yes,Yes,05m 45s,No,0,03m 00s,++,NA / GIMURQ,,,,,
User27,12/12/2020 at 9:16:46 pm EST,Crewmate,Loss,6,Yes,Yes,06m 26s,No,3,06m 03s,--,NA / GIMURQ,,,,,
User27,12/12/2020 at 8:33:16 pm EST,Crewmate,Win,4,No,Yes,06m 22s,No,2,04m 59s,++,NA / VHETWQ,,,,,
User27,12/12/2020 at 8:26:19 pm EST,Crewmate,Win,2,No,No,04m 31s,No,0,-,N/A,NA / VHETWQ,,,,,
User27,12/10/2020 at 11:18:29 pm EST,Crewmate,Loss,3,No,Yes,00m 54s,No,0,-,N/A,NA / IMTHMF,,,,,
User27,12/10/2020 at 11:16:48 pm EST,Crewmate,Loss,1,No,No,04m 52s,Yes,1,-,N/A,NA / IMTHMF,,,,,
User27,12/10/2020 at 1:09:02 pm EST,Crewmate,Loss,1,No,No,02m 56s,No,4,-,N/A,NA / GYKUTQ,,,,,
User27,12/09/2020 at 11:22:41 pm EST,Crewmate,Loss,3,No,No,10m 45s,Yes,1,-,---,NA / JBPWTQ,,,,,
User27,12/09/2020 at 11:11:04 pm EST,Crewmate,Loss,1,No,Yes,03m 35s,No,1,-,N/A,NA / JBPWTQ,,,,,
User27,12/09/2020 at 11:03:54 pm EST,Crewmate,Loss,2,No,Yes,00m 51s,No,0,-,N/A,NA / OUQODF,,,,,
User27,12/09/2020 at 10:58:35 pm EST,Crewmate,Loss,1,No,Yes,02m 19s,No,0,-,N/A,NA / HGRDHF,,,,,
User27,12/09/2020 at 10:52:57 pm EST,Crewmate,Loss,3,No,Yes,04m 43s,No,1,-,N/A,NA / GNDRVF,,,,,
User27,12/09/2020 at 7:54:25 pm EST,Crewmate,Loss,5,Yes,Yes,06m 21s,No,2,01m 54s,--,NA / JBPHPQ,,,,,
User27,12/09/2020 at 7:47:38 pm EST,Crewmate,Win,5,Yes,Yes,09m 22s,No,0,06m 02s,++,NA / JBPHPQ,,,,,
User27,12/09/2020 at 7:37:52 pm EST,Crewmate,Loss,2,No,No,03m 06s,Yes,1,-,N/A,NA / JBPHPQ,,,,,
User27,12/09/2020 at 7:31:51 pm EST,Crewmate,Win,2,No,No,03m 58s,No,2,-,N/A,NA / JBPHPQ,,,,,
User27,12/09/2020 at 7:26:44 pm EST,Crewmate,Loss,5,Yes,No,10m 14s,Yes,1,04m 25s,--,NA / JBPHPQ,,,,,
User27,12/09/2020 at 6:37:53 pm EST,Crewmate,Win,4,No,No,03m 46s,No,0,-,N/A,NA / ZVSFRQ,,,,,
User27,12/09/2020 at 6:23:12 pm EST,Crewmate,Win,5,Yes,No,07m 11s,No,0,03m 43s,++,NA / ZVSFRQ,,,,,
User27,12/08/2020 at 9:06:45 pm EST,Crewmate,Win,5,Yes,No,06m 44s,Yes,3,02m 14s,++,NA / OXBPOF,,,,,
User27,12/08/2020 at 8:24:05 pm EST,Crewmate,Loss,5,Yes,Yes,07m 31s,No,0,07m 06s,--,NA / XEPKNF,,,,,
User27,12/08/2020 at 8:16:02 pm EST,Crewmate,Win,3,No,Yes,08m 04s,No,0,-,++,NA / XEPKNF,,,,,
User27,12/07/2020 at 5:00:17 pm EST,Crewmate,Win,3,No,No,03m 33s,No,1,-,N/A,NA / HVLPHF,,,,,
User27,12/07/2020 at 4:55:36 pm EST,Crewmate,Win,5,Yes,Yes,06m 29s,No,0,04m 59s,++,NA / HVLPHF,,,,,
User27,12/07/2020 at 4:46:31 pm EST,Crewmate,Win,1,No,Yes,00m 57s,No,0,-,N/A,NA / HVLPHF,,,,,
User27,12/07/2020 at 4:43:29 pm EST,Crewmate,Loss,2,No,Yes,01m 44s,No,0,-,N/A,NA / HVLPHF,,,,,
User27,12/07/2020 at 4:37:22 pm EST,Crewmate,Loss,1,No,No,00m 22s,No,0,-,N/A,NA / SODLFF,,,,,
User27,12/05/2020 at 12:40:33 pm EST,Crewmate,Loss,5,Yes,Yes,07m 31s,No,2,03m 31s,--,NA / QUXRTQ,,,,,
User27,12/05/2020 at 12:32:43 pm EST,Crewmate,Loss,2,No,Yes,02m 28s,No,1,-,N/A,NA / QUXRTQ,,,,,
User27,12/05/2020 at 12:29:46 pm EST,Crewmate,Win,5,Yes,No,04m 48s,No,1,03m 15s,N/A,NA / QUXRTQ,,,,,
User27,12/05/2020 at 12:24:28 pm EST,Crewmate,Loss,5,Yes,Yes,03m 17s,No,0,02m 51s,N/A,NA / QUXRTQ,,,,,
User27,12/05/2020 at 12:20:39 pm EST,Crewmate,Win,5,Yes,No,06m 10s,No,0,02m 35s,++,NA / QUXRTQ,,,,,
User27,12/05/2020 at 12:13:47 pm EST,Crewmate,Win,5,No,Yes,06m 32s,No,1,-,++,NA / QUXRTQ,,,,,
User27,12/05/2020 at 12:06:40 pm EST,Crewmate,Loss,2,No,Yes,03m 46s,No,1,-,N/A,NA / QUXRTQ,,,,,
User27,12/02/2020 at 10:27:32 am EST,Crewmate,Win,3,No,Yes,04m 26s,No,0,-,N/A,NA / AIBHKF,,,,,
User27,12/02/2020 at 10:20:47 am EST,Crewmate,Loss,2,No,No,04m 00s,No,0,-,N/A,NA / AIBHKF,,,,,
User27,12/02/2020 at 10:13:40 am EST,Crewmate,Win,2,No,No,03m 55s,No,0,-,N/A,NA / AIBHKF,,,,,
User27,12/02/2020 at 10:06:44 am EST,Crewmate,Loss,5,Yes,Yes,03m 12s,No,0,03m 07s,N/A,NA / GXQQUF,,,,,
User27,12/01/2020 at 8:52:03 pm EST,Crewmate,Loss,3,No,Yes,01m 54s,No,0,-,N/A,NA / JKYVFF,,,,,
User27,12/01/2020 at 8:45:52 pm EST,Crewmate,Win,1,No,No,04m 08s,No,1,-,N/A,NA / IYCSFF,,,,,
User27,12/01/2020 at 5:51:32 pm EST,Crewmate,Loss,2,No,No,02m 36s,No,2,-,N/A,NA / WGGAHF,,,,,
User27,12/01/2020 at 5:45:50 pm EST,Crewmate,Loss,3,No,Yes,04m 17s,No,1,-,N/A,NA / WGGAHF,,,,,
User27,12/01/2020 at 3:16:00 pm EST,Crewmate,Win,5,Yes,Yes,07m 19s,No,0,03m 21s,++,NA / QWDHYQ,,,,,
User27,12/01/2020 at 1:49:10 pm EST,Crewmate,Win,4,No,No,06m 51s,No,3,04m 56s,++,NA / TOHVLQ,,,,,
User27,12/01/2020 at 1:41:47 pm EST,Crewmate,Loss,1,No,No,01m 38s,No,0,-,N/A,NA / TOHVLQ,,,,,
User27,12/01/2020 at 1:39:40 pm EST,Crewmate,Win,4,No,No,05m 55s,No,3,05m 06s,++,NA / TOHVLQ,,,,,
User27,12/01/2020 at 1:33:15 pm EST,Crewmate,Win,4,No,No,11m 25s,No,5,05m 48s,++,NA / TOHVLQ,,,,,
User27,12/01/2020 at 1:16:44 pm EST,Crewmate,Win,4,No,Yes,07m 33s,No,0,03m 28s,++,NA / TOHVLQ,,,,,
User27,12/01/2020 at 1:08:01 pm EST,Crewmate,Loss,4,No,No,02m 48s,No,0,00m 54s,N/A,NA / TOHVLQ,,,,,
User27,12/01/2020 at 1:04:38 pm EST,Crewmate,Loss,3,No,No,03m 06s,No,0,-,N/A,NA / TOHVLQ,,,,,
User27,11/30/2020 at 5:33:28 pm EST,Crewmate,Win,1,No,No,05m 29s,No,1,-,++,NA / YMBRRQ,,,,,
User27,11/30/2020 at 5:27:19 pm EST,Crewmate,Loss,2,No,No,01m 16s,No,0,-,N/A,NA / YMBRRQ,,,,,
User27,11/30/2020 at 5:25:34 pm EST,Crewmate,Loss,5,No,Yes,03m 54s,No,0,-,N/A,NA / YMBRRQ,,,,,
User27,11/30/2020 at 5:20:56 pm EST,Crewmate,Win,7,Yes,No,08m 31s,No,2,04m 25s,++,NA / YMBRRQ,,,,,
User27,11/30/2020 at 2:48:37 pm EST,Crewmate,Win,6,Yes,No,07m 42s,No,0,04m 18s,++,NA / LFPGBF,,,,,
